Ed Wood;;88;;92;;R;;Because of his eccentric habits and bafflingly strange films, director Ed Wood (Johnny Depp) is a Hollywood outcast. Nevertheless, with the help of the formerly famous Bela Lugosi and a devoted cast and crew of show-business misfits who believe in Ed's off-kilter vision, the filmmaker is able to bring his oversize dreams to cinematic life. Despite a lack of critical or commercial success, Ed and his friends manage to create an oddly endearing series of extremely low-budget films.;;Drama,Comedy,Biography;;Tim Burton;;1994;;Johnny Depp,Martin Landau,Sarah Jessica Parker,Patricia Arquette,Jeffrey Jones,G.D. Spradlin,Vincent D'Onofrio,Lisa Marie,Bill Murray,Mike Starr,Max Casella,Brent Hinkley,Juliet Landau,Korla Pandit
Serial Mom;;72;;64;;R;;A seemingly perfect wife and mother (Kathleen Turner) from Baltimore gains celebrity status as a serial killer.;;Comedy;;John Waters;;1994;;Kathleen Turner,Sam Waterston,Ricki Lake,Matthew Lillard,Mary Jo Catlett,Justin Whalin,Patricia Dunnock,Mink Stole,Lonnie Horsey,Traci Lords,Suzanne Somers
The Lion King;;93;;93;;G;;This Disney animated feature follows the adventures of the young lion Simba (Jonathan Taylor Thomas), the heir of his father, Mufasa (James Earl Jones). Simba's wicked uncle, Scar (Jeremy Irons), plots to usurp Mufasa's throne by luring father and son into a stampede of wildebeests. But Simba escapes, and only Mufasa is killed. Simba returns as an adult (Matthew Broderick) to take back his homeland from Scar with the help of his friends Timon (Nathan Lane) and Pumbaa (Ernie Sabella).;;Kids & family,Musical,Adventure,Animation;;Roger Allers,Rob Minkoff;;1994;;Matthew Broderick,Jeremy Irons,James Earl Jones,Madge Sinclair,Moira Kelly,Nathan Lane,Rowan Atkinson,Ernie Sabella,Niketa Calame,Jonathan Taylor Thomas,Jim Cummings,Whoopi Goldberg,Cheech Marin,Robert Guillaume,Zoe Leader,Jason Weaver,Joseph Williams,Laura Williams,Sally Dworsky,Cathy Cavadini
The Last Seduction;;76;;94;;R;;Looking to escape her unhappy marriage, villainous femme fatale Bridget Gregory (Linda Fiorentino) convinces her husband, Clay (Bill Pullman), to sell cocaine, then steals the profits and runs out on him. She stops in a small town en route to Chicago, where she ensnares her next conquest, insurance man Mike Swale (Peter Berg). After getting a job at his insurance company, Bridget convinces Mike to run a scam -- but things take a deadly turn when she recruits him to help get rid of her husband.;;Mystery & thriller;;John Dahl;;1994;;Linda Fiorentino,Peter Berg,Bill Pullman,J.T. Walsh,Bill Nunn,Herb Mitchell,Brien Varady,Dean Norris,Donna W. Scott
True Lies;;76;;70;;R;;Secretly a spy but thought by his family to be a dull salesman, Harry Tasker (Arnold Schwarzenegger) is tracking down nuclear missiles in the possession of Islamic jihadist Aziz (Art Malik). Harry's mission is complicated when he realizes his neglected wife, Helen (Jamie Lee Curtis), is contemplating an affair with Simon (Bill Paxton), a used-car salesman who claims he's a spy. When Aziz kidnaps Harry and Helen, the secret agent must save the world and patch up his marriage at the same time.;;Comedy,Action;;James Cameron;;1994;;Arnold Schwarzenegger,Jamie Lee Curtis,Tom Arnold,Bill Paxton,Tia Carrere,Art Malik,Eliza Dushku,Grant Heslov,Charlton Heston
Trois Couleurs: Blanc;;87;;87;;R;;Polish immigrant Karol Karol (Zbigniew Zamachowski) finds himself out of a marriage, a job and a country when his French wife, Dominique (Julie Delpy), divorces him after six months due to his impotence. Forced to leave the France after losing the business they jointly owned, Karol enlists fellow Polish expatriate Mikolah (Janusz Gajos) to smuggle him back to their homeland. After successfully returning, Karol begins to build his new life, while never forgetting his old one.;;Comedy,Drama;;Krzysztof Kieslowski;;1994;;Zbigniew Zamachowski,Julie Delpy,Janusz Gajos,Jerzy Stuhr,Juliette Binoche,Aleksander Bardini,Grzegorz Warchoł,Cezary Harasimowicz
The Ref;;73;;72;;R;;Bickering spouses (Judy Davis, Kevin Spacey) annoy the cat burglar (Denis Leary) who takes them hostage in their Connecticut home.;;Comedy;;Ted Demme;;1994;;Denis Leary,Judy Davis,Kevin Spacey,Robert J. Steinmiller Jr.,Glynis Johns,Raymond J. Barry,Richard Bright,Christine Baranski,Adam LeFevre
Milk Money;;37;;12;;PG-13;;Three young boys pool their money and pay V (Melanie Griffith), a kindhearted prostitute, to strip for them. Afterward, she drives them home to the suburbs -- but then her car breaks down. It's just as well, though, because a mobster named Waltzer (Malcolm McDowell) is after her, and V realizes the suburbs are the perfect place to hide. But things get a lot more complicated when V falls in love with Tom (Ed Harris), a single father who is unaware of her real profession.;;Romance,Comedy;;Richard Benjamin;;1994;;Melanie Griffith,Ed Harris,Michael Patrick Carter,Malcolm McDowell,Anne Heche,Philip Bosco,Brian Christopher,Adam LaVorgna,Kevin Scannell,Jessica Wesson,Amanda Sharkey
Cobb;;58;;65;;R;;Baseball legend Ty Cobb (Tommy Lee Jones) pressures biographer Al Stump (Robert Wuhl) to whitewash the sordid details of his life.;;Biography;;Ron Shelton;;1994;;Tommy Lee Jones,Robert Wuhl,Lolita Davidovich,Lou Myers,Stephen Mendillo,Will Utay,J. Kenneth Campbell,Rhoda Griffis,Allan Malamud
The Shadow;;44;;35;;PG-13;;Set in 1930s New York, a reformed criminal becomes a superhero. With the aid of a beautiful female friend, a playboy millionaire with a dark past sets out to bring the evil Shiwan Khan to justice. His quarry, who is determined to attain world domination, is a deadly descendant of Genghis Khan and will not surrender without a fight.;;Adventure,Action;;Russell Mulcahy;;1994;;Alec Baldwin,John Lone,Penelope Ann Miller,Peter Boyle,Ian McKellen,Tim Curry,Jonathan Winters,Sab Shimono,Andre Gregory
Heavenly Creatures;;83;;93;;R;;Wealthy and precocious teenager Juliet (Kate Winslet) transfers from England to Christchurch, New Zealand, with her family, and forms a bond with the quiet, brooding Pauline (Melanie Lynskey) through their shared love of handsome big screen tenor Mario Lanza and games of make believe. But when their parents begin to suspect that their increasingly intense friendship is becoming unhealthy, the girls decide to run away to America, hatching a dark plan for those who threaten to keep them apart.;;Mystery & thriller;;Peter Jackson;;1994;;Melanie Lynskey,Kate Winslet,Sarah Peirse,Diana Kent,Clive Merrison,Simon O'Connor
Quiz Show;;87;;96;;PG-13;;Queens-born Herbie Stempel (John Turturro) becomes an unlikely hero after winning on America's beloved game show, "Twenty One." When the network decides to bring in a more telegenic contestant, the WASP-ish Charles Van Doren (Ralph Fiennes), Stempel takes aim at the show, announcing that the game is rigged. Congressional investigator Dick Goodwin (Rob Morrow) is brought in to examine the claim that winners were given the answers. Goodwin wrote the book on which this true story is based.;;Drama;;Robert Redford;;1994;;John Turturro,Rob Morrow,Ralph Fiennes,Paul Scofield,David Paymer,Hank Azaria,Christopher McDonald,Johann Carlo,Elizabeth Wilson,Allan Rich,Mira Sorvino,George Martin,Paul Guilfoyle,Griffin Dunne,Martin Scorsese,Barry Levinson
The Madness of King George;;80;;93;;PG-13;;Aging King George III (Nigel Hawthorne) of England is exhibiting signs of madness, a problem little understood in 1788. As the monarch alternates between bouts of confusion and near-violent outbursts of temper, his hapless doctors attempt the ineffectual cures of the day. Meanwhile, Queen Charlotte (Helen Mirren) and Prime Minister William Pitt the Younger (Julian Wadham) attempt to prevent the king's political enemies, led by the Prince of Wales (Rupert Everett), from usurping the throne.;;History,Drama;;Nicholas Hytner;;1994;;Nigel Hawthorne,Dame Helen Mirren,Ian Holm,Rupert Everett,Rupert Graves,John Wood,Amanda Donohoe,Julian Rhind-Tutt,Julian Wadham
Legends of the Fall;;87;;58;;R;;In early 20th-century Montana, Col. William Ludlow (Anthony Hopkins) lives in the wilderness with his sons, Tristan (Brad Pitt), Alfred (Aidan Quinn) and Samuel (Henry Thomas). Eventually, the unconventional but close-knit family encounters tragedy when Samuel is killed in World War I. Tristan and Alfred survive their tours of duty, but, soon after they return home, both men fall for Samuel's gorgeous fiancée, Susannah (Julia Ormond), and their intense rivalry begins to destroy the family.;;Drama;;Edward Zwick;;1994;;Brad Pitt,Anthony Hopkins,Aidan Quinn,Julia Ormond,Henry Thomas,Karina Lombard,Gordon Tootoosis,Tantoo Cardinal,Paul Desmond,Christina Pickles,Robert Wisden,John Novak,Kenneth Welsh,Bill Dow,Sam Sarkar,Nigel Bennett,Keegan MacIntosh,Eric Johnson,Weston McMillan
Pulp Fiction;;96;;92;;R;;Vincent Vega (John Travolta) and Jules Winnfield (Samuel L. Jackson) are hitmen with a penchant for philosophical discussions. In this ultra-hip, multi-strand crime movie, their storyline is interwoven with those of their boss, gangster Marsellus Wallace (Ving Rhames) ; his actress wife, Mia (Uma Thurman) ; struggling boxer Butch Coolidge (Bruce Willis) ; master fixer Winston Wolfe (Harvey Keitel) and a nervous pair of armed robbers, "Pumpkin" (Tim Roth) and "Honey Bunny" (Amanda Plummer).;;Crime,Drama;;Quentin Tarantino;;1994;;John Travolta,Samuel L. Jackson,Uma Thurman,Harvey Keitel,Tim Roth,Amanda Plummer,Maria de Medeiros,Ving Rhames,Eric Stoltz,Rosanna Arquette,Christopher Walken,Bruce Willis
The Adventures of Priscilla, Queen of the Desert;;88;;96;;R;;When drag queen Anthony (Hugo Weaving) agrees to take his act on the road, he invites fellow cross-dresser Adam (Guy Pearce) and transsexual Bernadette (Terence Stamp) to come along. In their colorful bus, named Priscilla, the three performers travel across the Australian desert performing for enthusiastic crowds and homophobic locals. But when the other two performers learn the truth about why Anthony took the job, it threatens their act and their friendship.;;Lgbtq+,Comedy;;Stephan Elliott;;1994;;Terence Stamp,Hugo Weaving,Guy Pearce,Bill Hunter,Sarah Chadwick,Mark Holmes,Julia Cortez,Ken Radley,Alan Dargin,June Marie Bennett,Rebel Penford-Russell,Al Clark,Margaret Pomeranz
The Mask;;68;;79;;PG-13;;When timid bank clerk Stanley Ipkiss (Jim Carrey) discovers a magical mask containing the spirit of the Norse god Loki, his entire life changes. While wearing the mask, Ipkiss becomes a supernatural playboy exuding charm and confidence which allows him to catch the eye of local nightclub singer Tina Carlyle (Cameron Diaz). Unfortunately, under the mask's influence, Ipkiss also robs a bank, which angers junior crime lord Dorian Tyrell (Peter Greene), whose goons get blamed for the heist.;;Comedy;;Chuck Russell;;1994;;Jim Carrey,Cameron Diaz,Peter Riegert,Peter Greene,Amy Yasbeck,Richard Jeni,Orestes Matacena,Tim Bagley,Nancy Fish,Johnny Williams
Timecop;;36;;45;;R;;When mankind perfects time travel, the government establishes the Time Enforcement Commission to thwart criminal attempts to alter the timeline. Police officer Walker (Jean-Claude Van Damme) is recruited by TEC Cmdr. Matuzak (Bruce McGill), but soon finds his investigation of Senator Aaron McComb (Ron Silver) being thwarted by elements within the government. When Walker's wife, Melissa (Mia Sara), is attacked, he must travel across time to rescue her and save the future.;;Sci-fi;;Peter Hyams;;1994;;Jean-Claude Van Damme,Mia Sara,Ron Silver,Bruce McGill,Gloria Reuben,Scott Bellis,Jason Schombing,Scott Lawrence
Once Were Warriors;;95;;93;;R;;An unemployed Maori living in the Auckland slums, Jake Heke (Temuera Morrison) has a terrible temper that he takes out on family and strangers alike. His wife, Beth (Rena Owen), takes regular beatings after he's been at the pub, and his kids do what they can to sidestep trouble. Nig (Julian Arahanga), the eldest, is joining a street gang; Boogie (Taungaroa Emile) has been placed in a foster home; and Grace increasingly retreats to the pages of her journal.;;Drama;;Lee Tamahori;;1994;;Rena Owen,Temuera Morrison,Mamaengaroa Kerr-Bell,Julian Arahanga,Taungaroa Emile,Rachael Morris Jr.,Joseph Kairau,Cliff Curtis,Shannon Williams,Pete Smith
Maverick;;71;;66;;PG;;This film update of the "Maverick" TV series finds the title cardsharp (Mel Gibson) hoping to join a poker contest with an impressive payoff. In order to enter, Maverick must first put up a large cash sum. He scams hopeful contestants Annabelle (Jodie Foster) and Angel (Alfred Molina) in a preliminary card game to win the money he needs, making enemies of both players. While trying to evade Annabelle and Angel, the crafty Maverick realizes a cunning marshal (James Garner) is also on his tail.;;Western,Comedy;;Richard Donner;;1994;;Mel Gibson,Jodie Foster,James Garner,Graham Greene,James Coburn,Alfred Molina,Paul L. Smith,Geoffrey Lewis,Max Perlich,Dub Taylor,Dan Hedeya,Robert Fuller,Doug McClure,Bert Remsen,Denver Pyle,Will Hutchins,Clint Black,Waylon Jennings,Kathy Mattea
Cronos;;69;;89;;R;;Antique dealer Jesus Gris (Federico Luppi) stumbles across Cronos, a 400-year-old scarab that, when it latches onto him, grants him youth and eternal life -- but also a thirst for blood. As Jesus enjoys his newfound vitality, he's unaware that a dying old man, Dieter de la Guardia (Claudio Brook), has sent his nephew, Angel (Ron Perlman), to find the scarab and bring it back to him. But Jesus will not give immortality up easily, even risking the life of his orphan granddaughter (Tamara Shanath).;;Horror;;Guillermo del Toro;;1994;;Federico Luppi,Ron Perlman,Claudio Brook,Margarita Isabel,Tamara Shanath,Daniel Giménez Cacho,Mario Iván Martínez
The Hudsucker Proxy;;79;;59;;PG;;Greedy executive Sidney J. Mussburger (Paul Newman) hopes to take control of the company he works for by purchasing a majority share -- but he must first devalue the stock. So he convinces the board to appoint know-nothing recent graduate Norville Barnes (Tim Robbins). But Mussburger's plot backfires when Barnes' latest invention succeeds, thereby increasing the company's value. Worse yet, undercover reporter Amy Archer (Jennifer Jason Leigh) has the scoop on Mussburger's shady dealings.;;Comedy;;Joel Coen,Ethan Coen;;1994;;Tim Robbins,Jennifer Jason Leigh,Paul Newman,Charles Durning,John Mahoney,Jim True-Frost,Bill Cobbs,Bruce Campbell,Joe Grifasi,John Seitz,Steve Buscemi,Peter Gallagher,Richard Whiting
Immortal Beloved;;87;;56;;R;;This biography chronicles the life of infamous classical composer Ludwig van Beethoven (Gary Oldman) and his painful struggle with hearing loss. Following Beethoven's death in 1827, his assistant, Schindler (Jeroen Krabbé), searches for an elusive woman referred to in the composer's love letters as "immortal beloved." As Schindler solves the mystery, a series of flashbacks reveals Beethoven's transformation from passionate young man to troubled musical genius.;;Drama,History,Biography;;Bernard Rose;;1994;;Gary Oldman,Jeroen Krabbé,Isabella Rossellini,Johanna ter Steege,Marco Hofschneider,Miriam Margolyes,Barry Humphries,Valeria Golino,Gerard Horan,Christopher Fulford,Alexandra Pigg,Luigi Diberti,Michael Culkin,Donal Gibson,Matthew North
