Miller's Crossing;;90;;92;;R;;When the Italian Mafia threatens to kill a crooked bookie (John Turturro), Irish mob boss Leo O'Bannon (Albert Finney) refuses to allow it, chiefly because he's dating the bookie's sister, crafty gun moll Verna Bernbaum (Marcia Gay Harden). Leo's right-hand man, Tom Reagan (Gabriel Byrne), is also seeing Verna on the sly, and when he's found out is obliged to switch sides, going to work for the Italian mob amidst a dramatically escalating gang war over liquor distribution.;;Drama,Crime;;Joel Coen,Ethan Coen;;1990;;Gabriel Byrne,Albert Finney,Marcia Gay Harden,Jon Polito,John Turturro,J.E. Freeman,Mike Starr,Al Mancini;;https://www.rottentomatoes.com/m/millers_crossing
Paris Is Burning;;89;;98;;R;;This documentary focuses on drag queens living in New York City and their "house" culture, which provides a sense of community and support for the flamboyant and often socially shunned performers. Groups from each house compete in elaborate balls that take cues from the world of fashion. Also touching on issues of racism and poverty, the film features interviews with a number of renowned drag queens, including Willi Ninja, Pepper LaBeija and Dorian Corey.;;Documentary,Lgbtq+;;Jennie Livingston;;1991;;André Christian,Freddie Pendavis,Willi Ninja,Pepper LaBeija,Junior Labeija,Shari Headley,Paris Duprée,Dorian Corey;;https://www.rottentomatoes.com/m/paris_is_burning
Thelma &amp; Louise;;82;;85;;R;;Meek housewife Thelma (Geena Davis) joins her friend Louise (Susan Sarandon), an independent waitress, on a short fishing trip. However, their trip becomes a flight from the law when Louise shoots and kills a man who tries to rape Thelma at a bar. Louise decides to flee to Mexico, and Thelma joins her. On the way, Thelma falls for sexy young thief J.D. (Brad Pitt) and the sympathetic Detective Slocumb (Harvey Keitel) tries to convince the two women to surrender before their fates are sealed.;;Drama,Comedy,Adventure;;Ridley Scott;;1991;;Susan Sarandon,Geena Davis,Harvey Keitel,Michael Madsen,Christopher McDonald,Brad Pitt;;https://www.rottentomatoes.com/m/thelma_and_louise
Only Yesterday;;81;;100;;NC;;A put-upon 27-year-old Japanese office worker travels to the countryside and reminisces about her childhood in Tokyo and what life could have been.;;Drama,Anime;;Isao Takahata;;1991;;Daisy Ridley,Dev Patel,Ashley Eckstein,Alison Fernandez;;https://www.rottentomatoes.com/m/only_yesterday_1991
Bugsy;;69;;84;;R;;New York mobster Benjamin "Bugsy" Siegel (Warren Beatty) leaves New York City to dip into the glamour of Hollywood, Calif., and to build up syndicate gambling rackets. Bowled over by actress Virginia Hill (Annette Bening), the dapper Siegel courts her, despite having a wife and children. Obsessed with creating a gambling haven, Siegel takes racketeering to the Nevada desert and helps develop Las Vegas, only to find himself in deep water over his reckless construction of the Flamingo Hotel.;;Drama,Crime,Biography;;Barry Levinson;;1991;;Warren Beatty,Annette Bening,Harvey Keitel,Ben Kingsley,Elliott Gould,Joe Mantegna,Bebe Neuwirth,Wendy Phillips,Allen Smithee,Lewis Van Bergen,Bill Graham,Andy Romano,Robert Beltran,Gian-Carlo Scandiuzzi,Stefanie Mason,Kimberly McCullough,Joseph Roman,James Toback;;https://www.rottentomatoes.com/m/bugsy
Teenage Mutant Ninja Turtles II: The Secret of the Ooze;;67;;35;;PG;;The Teenage Mutant Ninja Turtles (Mark Caso, Michelan Sisti, Leif Tilden, Kenn Troum) again battle their archenemy, the rogue ninja Shredder (Francois Chau). Shredder attempts revenge by obtaining the same radioactive ooze that created the Turtles and unleashing two new monstrous mutants: Tokka, an oversized snapping turtle, and Rahzar, a fearsome wolf-like creature. When Shredder plans to use the remaining ooze on himself, the Turtles must harness their ninja fighting skills to stop him.;;Fantasy,Kids & family,Adventure;;Michael Pressman;;1991;;Paige Turco,David Warner,Michelan Sisti,Leif Tilden,Kenn Scott,Mark Caso,Kevin Clash,Ernie Reyes Jr.,Francois Chau,Toshishiro Obata,Raymond Serra,Mark Ginther,Kurt Bryant,Michael Pressman,Vanilla Ice;;https://www.rottentomatoes.com/m/teenage_mutant_ninja_turtles_2_the_secret_of_the_ooze
Daughters of the Dust;;65;;94;;NC;;At the dawn of the 20th century, a family in the Gullah community of coastal South Carolina -- former West African slaves who adopted many of their ancestors' Yoruba traditions -- suffers a generational split. Young Haagar (Kaycee Moore) wants to move to the mainland away from tradition-bound matriarch Nana (Cora Lee Day). Former prostitute Yellow Mary (Barbara-O) gets a cold shoulder when she returns to the island with her female lover, especially from her sister Viola (Cheryl Lynn Bruce).;;Drama;;Julie Dash;;1991;;Cora Lee Day,Alva Rogers,Adisa Anderson,Kaycee Moore,Barbara O.,Eartha Robinson,Bahni Turpin,Cheryl Lynn Bruce,Tommy Redmond Hicks,Cornell "Kofi" Royal,Tony King,Vertamae Grosvenor,Umar Abdurrahman,Sherry Jackson,Ervin Green,Geraldine Dunston,Catherine Tarver,Kai-Lynn Warren,Trula Hoosier;;https://www.rottentomatoes.com/m/daughters_of_the_dust
L.A. Story;;75;;93;;PG-13;;Harris K. Telemacher (Steve Martin) has the easiest job in the world: he's a TV weatherman in Los Angeles, where the weather is so predictable he tapes his forecasts days in advance. Bored with his job, his life and his relationship with longtime girlfriend Trudi (Marilu Henner), Harris begins to receive secret messages from an electronic freeway sign near his home, which lead him to pursue romance with a British journalist (Victoria Tennant) and a vapid young model (Sarah Jessica Parker).;;Comedy,Romance;;Mick Jackson;;1991;;Steve Martin,Victoria Tennant,Richard E. Grant,Marilu Henner,Sarah Jessica Parker,Susan Forristal,Kevin Pollak,Sam McMurray;;https://www.rottentomatoes.com/m/la_story
Jungle Fever;;67;;82;;R;;A married black lawyer named Flipper (Wesley Snipes) begins an affair with Angie (Annabella Sciorra), his white secretary. When the news is leaked through an acquaintance, Flipper's wife (Lonette McKee) kicks him out of the house. Flipper decides to begin courting his mistress, only to be greeted by disapproval from friends, family and even strangers. The relationship continues to be strained in a society not ready to accept it, and people are hurt during its inception.;;Drama;;Spike Lee;;1991;;Wesley Snipes,Annabella Sciorra,Ossie Davis,Spike Lee,Ruby Dee,Samuel L. Jackson,Lonette McKee,John Turturro,Frank Vincent,Anthony Quinn,Halle Berry,Tyra Ferrell,Veronica Webb,Veronica Timbers,David Dundara;;https://www.rottentomatoes.com/m/jungle_fever
Bill &amp; Ted's Bogus Journey;;56;;56;;PG;;Amiable slackers Bill (Alex Winter) and Ted (Keanu Reeves) are once again roped into a fantastical adventure when De Nomolos (Joss Ackland), a villain from the future, sends evil robot duplicates of the two lads to terminate and replace them. The robot doubles actually succeed in killing Bill and Ted, but the two are determined to escape the afterlife, challenging the Grim Reaper (William Sadler) to a series of games in order to return to the land of the living.;;Comedy;;Peter Hewitt;;1991;;Keanu Reeves,Alex Winter,William Sadler,Joss Ackland,Pam Grier,George Carlin,Amy Stock-Poynton,Jim Martin,Hal Landon Jr.,Annette Azcuy,Chelcie Ross,Taj Mahal,Robert Noble;;https://www.rottentomatoes.com/m/bill_and_teds_bogus_journey
Slacker;;77;;81;;R;;Austin, Texas, is an Eden for the young and unambitious, from the enthusiastically eccentric to the dangerously apathetic. Here, the nobly lazy can eschew responsibility in favor of nursing their esoteric obsessions. The locals include a backseat philosopher (Richard Linklater) who passionately expounds on his dream theories to a seemingly comatose cabbie (Rudy Basquez), a young woman who tries to hawk Madonna's Pap test to anyone who will listen and a kindly old anarchist looking for recruits.;;Comedy;;Richard Linklater;;1991;;Rudy Basquez,Jean Caffeine,Jan Hockey,Richard Linklater,Mark James,Stephan Hockey;;https://www.rottentomatoes.com/m/slacker
The Silence of the Lambs;;95;;96;;R;;Jodie Foster stars as Clarice Starling, a top student at the FBI's training academy. Jack Crawford (Scott Glenn) wants Clarice to interview Dr. Hannibal Lecter (Anthony Hopkins), a brilliant psychiatrist who is also a violent psychopath, serving life behind bars for various acts of murder and cannibalism. Crawford believes that Lecter may have insight into a case and that Starling, as an attractive young woman, may be just the bait to draw him out.;;Drama,Crime,Mystery & thriller;;Jonathan Demme;;1991;;Jodie Foster,Anthony Hopkins,Scott Glenn,Ted Levine,Anthony Heald,Brooke Smith,Diane Baker,Kasi Lemmons,Charles Napier;;https://www.rottentomatoes.com/m/silence_of_the_lambs
Barton Fink;;89;;90;;R;;Set in 1941, an intellectual New York playwright Barton Fink (John Turturro) accepts an offer to write movie scripts in L.A. He finds himself with writer's block when required to do a B-movie script. His neighbor tries to help, but he continues to struggle as a bizarre sequence of events distracts him.;;Drama;;Joel Coen;;1991;;John Turturro,John Goodman,Judy Davis,Michael Lerner,John Mahoney,Tony Shalhoub,Jon Polito,Steve Buscemi,David Warrilow,Richard Portnow,Christopher Murney;;https://www.rottentomatoes.com/m/barton_fink
The Naked Gun 2 1/2: The Smell of Fear;;65;;57;;PG-13;;Lt. Frank Drebin (Leslie Nielsen) returns for more madcap high jinks in this police-procedural spoof. Powerful energy corporations are intent on putting a halt to the eco-friendly plans of Dr. Albert S. Meinheimer (Richard Griffiths), the new U.S. energy czar. They scheme to replace Meinheimer with an imposter who will do their bidding. Unfortunately for them, Drebin gets tangled up with their plans while trying to steal back his ex (Priscilla Presley) from her slimy new beau (Robert Goulet).;;Comedy;;David Zucker;;1991;;Leslie Nielsen,Priscilla Presley,George Kennedy,O.J. Simpson,Robert Goulet,Richard Griffiths,Jacqueline Brookes,Anthony James,Lloyd Bochner,Tim O'Connor,Peter Mark Richman,Ed Williams,John Roarke,Margery Ross,Peter Van Norden,Gail Neely,Vitamin C;;https://www.rottentomatoes.com/m/naked_gun_2_12_the_the_smell_of_fear
Star Trek VI: The Undiscovered Country;;83;;82;;PG;;Capt. James Kirk (William Shatner) and the crew of the USS Enterprise are carrying Klingon Chancellor Gorkon (David Warner) to Earth to negotiate a peace treaty with the United Federation of Planets. The ship appears to fire on a Klingon vessel, and Gorkon is killed in the subsequent confusion. Kirk and the ship's doctor, Leonard McCoy (DeForest Kelley), are arrested for murder, leaving Spock (Leonard Nimoy) to figure out who is behind the attack and save the negotiations.;;Sci-fi;;Nicholas Meyer;;1991;;William Shatner,Leonard Nimoy,DeForest Kelley,James Doohan,Walter Koenig,Nichelle Nichols,George Takei,Kim Cattrall,David Warner,Christopher Plummer,Mark Lenard,Grace Lee Whitney,Brock Peters,Leon Russom,Kurtwood Smith,Rosanna DeSoto,John Schuck,Michael Dorn,Paul Rossilli,Christian Slater;;https://www.rottentomatoes.com/m/star_trek_vi_the_undiscovered_country
Hudson Hawk;;56;;33;;R;;Thief extraordinaire Hudson Hawk (Bruce Willis) has just been released from prison and all he wants is a nice cappuccino. However, before he can savor his favorite beverage, the highly eccentric and wealthy Darwin Mayflower (Richard E. Grant) and his equally odd wife, Minerva (Sandra Bernhard), rope Hawk into an ambitious series of heists. Soon Hawk is stealing no less than major works by Leonardo Da Vinci, priceless pieces that the Mayflowers plan to use in an exceedingly nefarious way.;;Comedy;;Michael Lehmann;;1991;;Bruce Willis,Danny Aiello,Andie MacDowell,James Coburn,Richard E. Grant,Sandra Bernhard,Donald Burton,Don Harvey,David Caruso,Andrew Bryniarski,Lorraine Toussaint;;https://www.rottentomatoes.com/m/hudson_hawk
Boyz N the Hood;;93;;96;;R;;Tre (Cuba Gooding Jr.) is sent to live with his father, Furious Styles (Larry Fishburne), in tough South Central Los Angeles. Although his hard-nosed father instills proper values and respect in him, and his devout girlfriend Brandi (Nia Long) teaches him about faith, Tre's friends Doughboy (Ice Cube) and Ricky (Morris Chestnut) don't have the same kind of support and are drawn into the neighborhood's booming drug and gang culture, with increasingly tragic results.;;Drama;;John Singleton;;1991;;Laurence Fishburne,Ice Cube,Cuba Gooding Jr.,Nia Long,Morris Chestnut,Tyra Ferrell,Angela Bassett,Meta King,Whitman Mayo,Desi A. Hines II,Baha Jackson,Donovan McCrary;;https://www.rottentomatoes.com/m/boyz_n_the_hood
JFK;;88;;84;;R;;This acclaimed Oliver Stone drama presents the investigation into the assassination of President John F. Kennedy led by New Orleans district attorney Jim Garrison (Kevin Costner). When Garrison begins to doubt conventional thinking on the murder, he faces government resistance, and, after the killing of suspected assassin Lee Harvey Oswald (Gary Oldman), he closes the case. Later, however, Garrison reopens the investigation, finding evidence of an extensive conspiracy behind Kennedy's death.;;Drama,History;;Oliver Stone;;1991;;Kevin Costner,Sissy Spacek,Joe Pesci,Tommy Lee Jones,Gary Oldman,Jay O. Sanders,Michael Rooker,Laurie Metcalf,Gary Grubbs,John Candy,Jack Lemmon,Walter Matthau,Ed Asner,Donald Sutherland,Kevin Bacon,Brian Doyle-Murray,Sally Kirkland,Beata Pozniak,Vincent D'Onofrio,Tony Plana;;https://www.rottentomatoes.com/m/1037756-jfk
Cape Fear;;77;;74;;R;;When attorney Sam Bowden (Nick Nolte) knowingly withholds evidence that would acquit violent sex offender Max Cady (Robert De Niro) of rape charges, Max spends 14 years in prison. But after Max's release, knowing about Sam's deceit, he devotes his life to stalking and destroying the Bowden family. When practical attempts to stop Max fail, Sam realizes that he must act outside the law to protect his wife and daughter in Martin Scorsese's remake of the classic 1962 thriller.;;Mystery & thriller;;Martin Scorsese;;1991;;Robert De Niro,Nick Nolte,Jessica Lange,Juliette Lewis,Joe Don Baker,Robert Mitchum,Gregory Peck,Martin Balsam,Illeana Douglas,Fred Dalton Thompson,Zully Montero;;https://www.rottentomatoes.com/m/1037581-cape_fear
Terminator 2: Judgment Day;;95;;93;;R;;In this sequel set eleven years after "The Terminator," young John Connor (Edward Furlong), the key to civilization's victory over a future robot uprising, is the target of the shape-shifting T-1000 (Robert Patrick), a Terminator sent from the future to kill him. Another Terminator, the revamped T-800 (Arnold Schwarzenegger), has been sent back to protect the boy. As John and his mother (Linda Hamilton) go on the run with the T-800, the boy forms an unexpected bond with the robot.;;Action,Sci-fi;;James Cameron;;1991;;Arnold Schwarzenegger,Linda Hamilton,Edward Furlong,Robert Patrick,Earl Boen,Joe Morton,S. Epatha Merkerson,Castulo Guerra,Danny Cooksey,Jenette Goldstein,Xander Berkeley;;https://www.rottentomatoes.com/m/terminator_2_judgment_day
City Slickers;;64;;91;;PG-13;;Every year, three friends take a vacation away from their wives. This year, henpecked Phil (Daniel Stern), newly married Ed (Bruno Kirby), and Mitch (Billy Crystal) -- terrified of his midlife crisis -- decide to reignite their masculinity by taking a supervised cattle drive across the Southwest. Under the supervision of gruff cowboy Curly (Jack Palance), the men set out on a journey that turns unexpectedly dangerous. The three men bond along the way to conquering their fear of aging.;;Comedy;;Ron Underwood;;1991;;Billy Crystal,Daniel Stern,Bruno Kirby,Patricia Wettig,Helen Slater,Jack Palance,Noble Willingham,Tracey Walter,Josh Mostel,David Paymer,Bill Henderson,Jeffrey Tambor,Phill Lewis,Kyle Secor,Dean Hallo,Karla Tamburrelli,Yeardley Smith,Jayne Meadows,Alan Charof;;https://www.rottentomatoes.com/m/city_slickers
Backdraft;;75;;75;;R;;Chicago firefighting brothers Stephen (Kurt Russell) and Brian (William Baldwin) have been rivals since childhood. Brian, struggling to prove himself, transfers to the arson unit. There he aids Don (Robert De Niro) in his investigation into a spate of fires involving oxygen-induced infernos called backdrafts. But when a conspiracy implicating a crooked politician and an arsonist leads Brian back to Stephen, he is forced to overcome his brotherly competitiveness in order to crack the case.;;Drama,Mystery & thriller;;Ron Howard;;1991;;Kurt Russell,William Baldwin,Robert De Niro,Donald Sutherland,Jennifer Jason Leigh,Scott Glenn,Rebecca De Mornay,Jason Gedrick,J.T. Walsh,Anthony Mockus Sr.,Cedric Young,Jack McGee,Mark Wheeler,Clint Howard,Ryan Todd,John Duda;;https://www.rottentomatoes.com/m/backdraft
The Commitments;;90;;89;;R;;Jimmy Rabbitte (Robert Arkins), a self-proclaimed promoter, decides to organize an R&B group to fill the musical void in his hometown of Dublin, Ireland. The band comes together but ends up consisting entirely of white musicians who have little experience with the genre. Even though their raw talent and lofty aspirations gain the group notoriety, the pitfalls of fame began to tear at their newfound friendships as they prepare for their big show. Based on the novel by Roddy Doyle.;;Drama,Comedy,Music;;Alan Parker;;1991;;Robert Arkins,Johnny Murphy,Angeline Ball,Michael Aherne,Maria Doyle Kennedy,Dave Finnegan,Bronagh Gallagher,Félim Gormley,Glen Hansard,Kenneth McCluskey,Andrew Strong,Colm Meaney;;https://www.rottentomatoes.com/m/1037024-commitments
Point Break;;79;;69;;R;;After a string of bizarre bank robberies in Southern California, with the crooks donning masks of various former presidents, a federal agent, Johnny Utah (Keanu Reeves), infiltrates the suspected gang. But this is no ordinary group of robbers. They're surfers -- led by the charismatic Bodhi (Patrick Swayze) -- who are addicted to the rush of thievery. But when Utah falls in love with a female surfer, Tyler (Lori Petty), who is close to the gang, it complicates his sense of duty.;;Action,Mystery & thriller;;Kathryn Bigelow;;1991;;Patrick Swayze,Keanu Reeves,Gary Busey,Lori Petty,John C. McGinley,James LeGros,John Philbin,Bojesse Christopher;;https://www.rottentomatoes.com/m/point_break
The Rocketeer;;65;;66;;PG;;Cliff Secord (Bill Campbell) is a cocky stunt pilot in love with a beautiful actress, Jenny Blake (Jennifer Connelly). When he discovers a jet pack hidden in a biplane, Cliff straps on the rocket, dons a flashy helmet and becomes the high-flying hero known as The Rocketeer. But when Nazis want to use the rocket as a weapon, Cliff must use his alter ego to both protect Jenny from an evil actor (Timothy Dalton) and save the day in this period adventure based on the comic books by Dave Stevens.;;Fantasy;;Joe Johnston;;1991;;Bill Campbell,Jennifer Connelly,Timothy Dalton,Alan Arkin,Paul Sorvino,Terry O'Quinn,Ed Lauter,James Handy,Tiny Ron,Robert Guy Miranda,John Lavachielli,Eddie Jones;;https://www.rottentomatoes.com/m/rocketeer
Hangin' With the Homeboys;;68;;93;;R;;Aspiring actor Tom (Mario Joyner), supermarket clerk Johnny (John Alberto Leguizamo), wannabe Black Power militant Willie (Doug E. Doug) and unemployed ladies' man Fernando (Nestor Serrano), who has adopted the name "Vinny" in an attempt to hide his Puerto Rican heritage, travel from the Bronx to Manhattan in search of action. Their boys' night out starts off bad and gets worse as they fall into one dangerous or embarrassing mishap after another, straining their friendships along the way.;;Drama,Comedy;;Joseph B. Vasquez;;1991;;Doug E. Doug,Mario Joyner,John Leguizamo,Nestor Serrano,Kimberly Russell,Mary B. Ward;;https://www.rottentomatoes.com/m/hangin_with_the_homeboys
The Fisher King;;85;;84;;R;;After shock jock Jack Lucas (Jeff Bridges) inadvertently provokes a caller into murdering a group of innocent people in a Manhattan bar, he grows depressed and turns to booze. As he's about to hit rock bottom, Lucas meets a homeless man named Parry (Robin Williams), whose wife was killed by the caller Lucas pushed to the brink. Mentally scarred by his loss, Parry spends his days searching for the Holy Grail. Lucas, feeling culpable for the poor man's plight, pledges to help him in his quest.;;Drama,Comedy;;Terry Gilliam;;1991;;Robin Williams,Jeff Bridges,Amanda Plummer,Mercedes Ruehl,Michael Jeter,Adam Bryant,Paul J. Lombardi,David Hyde Pierce;;https://www.rottentomatoes.com/m/fisher_king
Fried Green Tomatoes;;91;;74;;PG-13;;On one of trapped housewife Evelyn Couch's (Kathy Bates) Wednesday nursing home visits, she encounters Ninny Threadgoode (Jessica Tandy), a colorful old woman who brightens Evelyn's outlook by sharing tales from her past. As Ninny recounts the exploits of her free-spirited sister-in-law Idgie (Mary Stuart Masterson), owner of a small Alabama café in the 1920s, and the bond Idgie shared with her friend Ruth (Mary-Louise Parker), Evelyn gains the confidence to change her own life for the better.;;Drama;;Jon Avnet;;1991;;Kathy Bates,Jessica Tandy,Mary Stuart Masterson,Mary-Louise Parker,Nick Searcy,Gailard Sartain,Stan Shaw,Cicely Tyson,Gary Basaraba,Timothy Scott;;https://www.rottentomatoes.com/m/fried_green_tomatoes
